,0
0,0.11061858000000008
1,-0.1582863500000001
2,0.0881181200000001
3,0.3404986799999997
4,-0.00014632000000006518
5,-0.03296339999999991
6,-0.15649187
7,-0.10994907999999996
8,-0.12826672000000008
9,0.07033795999999996
10,-0.00113375
11,-0.20634766000000004
12,-0.03706416000000003
13,0.002731390000000247
14,-0.16774803999999993
15,-0.052017270000000136
16,-0.21406406000000006
17,-0.030193180000000167
18,-0.1468814800000001
19,0.17867168999999994
20,-0.14267529000000004
21,-0.18389993999999996
22,0.02850366000000003
23,-0.05382332000000006
24,-0.024710550000000046
25,0.12838683999999986
26,-0.08943174
27,-0.14740696999999986
28,0.11700965000000015
29,-0.22503232999999984
30,0.7413366600000002
31,0.11631059999999986
32,-0.14885903999999991
33,-0.002731300000000163
34,0.033988130000000005
35,-0.03873023999999999
36,0.39911254
37,-0.041158400000000026
38,-0.20934531999999995
39,0.09699107999999984
40,-0.028480569999999948
41,-0.09697681999999995
42,0.308637
43,-0.15786732000000006
44,0.06535894999999972
45,0.12431130000000028
46,-0.11326787999999989
47,0.3395492799999998
48,1.7609506600000002
49,-0.008151810000000056
50,0.21908987999999988
51,-0.14669305000000005
52,0.07287068000000017
53,0.07609865999999992
54,0.3681806399999999
55,0.21954224
56,-0.0905317100000002
57,-0.07391411999999987
58,0.1223985600000003
59,0.0704761499999999
60,-0.26560533999999997
61,-0.04352671999999985
62,0.08612953999999981
63,0.7051896699999999
64,-0.0404260199999999
65,0.03304051999999967
66,-0.041944189999999944
67,0.04618919999999995
68,-0.08655347999999975
69,-0.09581486999999989
70,-0.060904020000000135
71,0.3909075099999998
72,-0.23683127999999967
73,0.10916844000000017
74,0.39195935999999987
75,0.7292263
76,0.08026925999999977
